Employee_ID,Timestamp,Emotion,Task_Suggestion,Stress_Alert
EMP001,2025-04-23 18:06:33.817770,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:34.210685,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:34.633241,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-23 18:06:35.044708,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:35.427706,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:35.832622,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:36.297713,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:36.714684,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:37.133511,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:37.616979,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:38.052955,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:38.521086,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:39.017095,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:39.526477,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:39.993262,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-23 18:06:40.465641,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:40.925492,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:41.643572,angry,Pause and do a relaxation exercise.,Yes
EMP001,2025-04-23 18:06:42.083675,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:42.493606,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:43.077852,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:43.583567,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:44.044844,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:44.494531,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:44.904596,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:45.323639,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:45.743573,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:46.117789,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-23 18:06:46.533812,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:46.967927,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:47.450793,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:47.893579,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:48.349372,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:48.751387,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:49.137773,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:49.520885,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:49.982574,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:50.728061,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:50.753849,happy,Continue current work or collaborate on new ideas.,No
EMP001,2025-04-23 18:06:51.514982,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:51.950555,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:52.415683,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:52.873702,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:53.269532,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:53.703577,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:54.124207,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:54.553682,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:54.979657,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:55.463627,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:55.903649,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:56.879501,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:57.313380,sad,Take a short break or engage in light tasks.,Yes
EMP001,2025-04-23 18:06:57.803468,neutral,Maintain workflow or take a short check-in.,No
